,id,content,label
7277,7277,开心～刚发现这个学期唯一4.0不了的居然是门水课太水了完全提不起兴趣复习,0
7278,7278,从上班到现在学生进入社会这个阶段真的让我有点吃不消,3
7279,7279,有个人会员1100人，团体会员66个，学会的日常工作由学会秘书处担任。,2
7281,7281,永远在错过...土豪你能能照顾照顾穷比研究僧一个月生活费就行,3
7282,7282,我的耳朵热的发烫烫的都要炸啦玛德谁踏马在背后讲我坏话,1
7283,7283,哎。我就是不会拒绝。只要别人释放点善意。但我也不是傻。因为这件事无论怎样的结果我都不在乎。所以，我只会当个旁观者。,3
7284,7284,亲们，一个选择题啊，A.喜欢话说的特别漂亮但事情却做的总不让你满意的B不喜欢说的特别多但是到最后事情都是被他漂漂亮亮完成了C什么事都不管做甩手掌柜D大小事情都要经过深思熟虑想很久才拿主意。。你们喜欢哪一款（男女不分哦）,2
7285,7285,4业务特点1.可根据业主的发展水平灵活制定贷款方案2.贷款额度最高为300万3.贷款期限一般为1年，最长不超过3年,2
7286,7286,因此我们可以假设变压器的三相损耗分别为：Qa=Ia2R、Qb=Ib2R、Qc=Ic2R，式中Ia、Ib、Ic分别为变压器二次负荷相电流，R为变压器的相电阻。,2
7287,7287,对于最近这些事我只想说一句我尼玛,1
7289,7289,难得十二点之前睡觉，结果一夜惊魂，上演离奇死亡，失踪，救人，惊魂逃亡…被黑暗势力控制和一系列暗黑事件…现在醒了都心有余悸，对方正拿着步枪指着我，结果醒了。这个故事告诉我们，一定要运动，跑步，游泳…掌握多方面技能保护自己，最关键的是你身边的人很有可能倒戈，一定要双商在线。好累。?,3
7290,7290,一出门就被凶狗狂叫尾随近400米是怎么回事...?害怕死了还要装镇定缓步走...[泪]睁大你的狗眼好吗!!我的脸上不是写着死好人三个字吗??!![抓狂],5
7291,7291,我今天翻了一下微博，想起某人了，我突然发现他怎么长的那么丑啊，还丑爆了！还真心感觉他好丑啊，都不知道他帅在哪里了？为我自己以前的目光标准感到悲哀，以前还感觉不错，真是眼瞎,3
7292,7292,卧槽！我多会能有一个这末好的对象啊、哎！！,3
7293,7293,我！失！眠！了！我！想！睡！觉！,1
7294,7294,尼玛，老娘正在抖着腿刷微博，一看热门，马勒看的，是谁说的,1
7295,7295,不管干什么都要有个度吧，开玩笑也一样，,1
7297,7297,我的快递都堵在北京了呵呵呵呵呵呵晚安,1
7298,7298,时光带走了年少轻狂，也慢慢沉淀了冷暖自知。,2
7300,7300,外卖太贵了妈个鸡！！不吃了？！！,1
7301,7301,《完美世界》，信任，温情，落泪。这段时间心变得分外柔软，泪点低，或许都是在借别人的酒浇自己的块垒，总是别有胸怀。,3
7302,7302,准备到我的生日咯，今年生日自己过，买个小蛋糕庆祝下,0
7303,7303,母上说你又不吃饭，我已经不喜欢你了,1
7304,7304,哎，好难过哦，我喜欢看到有情人终成眷属。,3
7306,7306,老师苦口婆心地说：“你们才20岁，每天要好好吃早点，好好吃午饭，好好吃晚饭……每天早上起来跑跑步……做好储备。”……“储备”二字被我瞬间get到（Youmustkiddingme.）。中国现在的发展需要和平的外部环境，我的个人发展更需要的呀！等我开出花来落叶归根后，你们再慢慢玩呀，亲,0
7307,7307,【我国18岁以下低龄赴美留学生10年增加480倍,2
7308,7308,昨天起来，看到一只很大的蜘蛛从我手指上还回到天花板，然后爬到角落.....当我马上打开灯的时候，在往那一看，什么都没有了。最近还经常做恶魔，开什么玩笑[抓狂],5
7309,7309,有时候不小心会因为寂寞而凑合，别凑合。那么，一不小心就注孤生。😂😂。至少不要因为寂寞而冲动。保持理性是不容易的事。提醒自己。,0
7311,7311,南阳汽车网以灵活互动的形式，更加迅捷的速度，进一步为购车者及车迷们提供网络资讯、为车主提供网上服务。,2
7312,7312,玩了一晚上琴很是开心啊想着不久的将来我也能抱着室友心爱的尤克里里谈一首帅气的蓝莲花还有点小激动呢,0
7313,7313,2011……最伤感的俩字；加油！油价都这么贵了、咱就别说＂加油＂这词了吧,3
7314,7314,最近知道了件悲桑的事情，我国的贫困家庭年收入是3-10万，贫穷家庭年收入10-36万……原来我家一直在贫穷和贫困间徘徊,3
7318,7318,当自己的神秘感被戳穿的时候就会变得很脆弱,2
7319,7319,狗日的裁判！球进的那么明显看不见？？？,1
7320,7320,18年没起过痘毕业证照片采集的时候非得起一个给我留一笔,1
7321,7321,1472、、、1420、、、804、、、睡得比狗晚起得比鸡早，吃的比猫少，干的比牛多，还天天挨骂天天哭，一天哭八遍！莫名其妙的随时可能当心理垃圾桶！还过吗？,1
7322,7322,你们再说宝宝看起来老宝宝真的要生气了！,1
7323,7323,1-1挂完电话，猛然发现，自以为聪明的人太多，傻子明显不够用～世态TMD太炎凉～,1
7324,7324,现在顺丰快递为什么开始委托房地产中介派件了？！？！那特么我们所有住户的精准信息不就都被毫无保留的送给房地产中介公司了吗？！？！,1
7325,7325,真是要被这种没完没了的雨天搞疯掉我操,1
7326,7326,和维尼哥哥一样喜欢Thomas！拿到就各种惊喜尖叫,0
7327,7327,外国烟商认为交少量鸦片给林则徐交差便了事，于是采取施延手法，称对命令要详加考虑，成立委员会作报告，七日内回复。,2
7329,7329,〖隆务寺〗隆务寺位于青海省黄南藏族自治州府所在地隆务镇镇西山脚下，地处隆务河中游河畔，气候宜人，属全国重点文物保护单位。“隆务”系藏语，意为农业区。在安多地区，其规模、地位、影响仅次于甘肃省的拉卜楞寺和青海省的塔尔寺。,2
7330,7330,等??碰到一神经病，吓死宝宝了，你乐你大爷啊，你看你大爷啊，神经病,1
7331,7331,受国家旅游局的委托，到目前为止，共举办了全国29期饭店总经理岗位培训班。,2
7332,7332,因为畏惧，害怕，总是被条条框框所束缚，人生这么短暂，应该潇洒一点，随性一点，放肆一点新乡·饮马口,5
7333,7333,中国买进口尖子货的剁手党霸气外露，天猫国际双11一天成交等于其他跨境电商一年成交，震惊世界！而剁手党国际纵队也不甘示弱，双11当天每10个俄罗斯人就有1个人参战,2
7335,7335,卡卡的到来，使得AC米兰的攻防速度明显加快。,2
7336,7336,想配一副好一点的散光隐形😞最近结膜炎😞高度近视怕瞎,5
7337,7337,每天每天看到你的笑脸，一天一天的长大了，时间真快，半岁啦！,0
7338,7338,每次看RM的感受就如在石欧巴那张图😂我家懵三岁美丽的笑颜以及稍微尴尬但做的很棒的撒娇,0
7339,7339,这部影片的拍摄绝大部分在通道境内取景，画面充分展示了通道县优美的原生态自然环境、独特的地域民俗风情。,2
7340,7340,楼下肉馅的馅饼居然没菜馅的馅饼好吃,4
7341,7341,在床头放一只小熊，它能帮你赶走噩梦,0
7342,7342,一年一度嘉年华，这不是蹄膀，只是一只鸡腿而已！,2
7343,7343,真的想谈场恋爱了，看着别人恋爱结婚，真的羡慕了,0
7344,7344,妈蛋！重感冒，头昏的不行！晚上却被告知还要班主任会议！去屎吧，草！有啥事是不能白天说吗！！！老喜欢占用别人的下班时间,1
7345,7345,人们之间怎么可以这样？这一件件事情不断摧毁我的三观！,4
7346,7346,3、工具箱的选择工具选项中，多了一个组选择模式，可以自己决定选择组或者单独的图层。,2
7347,7347,“人生朋友分三种：一辈子的、一杯子的、一被子的。得意时，朋友们认识了你；落难时，你重新认识了朋友。”,3
7348,7348,“治疗乳房下垂价格不仅仅是这几个方面的因素构成的，但是这四个方面是主要因素。,2
7350,7350,你们知道射手爱自由奔放、认定了就不变……能女汉子能软妹子！也知道射手性格开朗……嘻嘻哈哈！是大家眼里的开心果……他们整天逗比哄你们笑……可你们不能真当人家缺心眼啊。告诉你们、大射手精着呢，别说就爱不爱自己的找虐，那是他们愿意！你真当人家傻啊，笑话……,4
7351,7351,今天突然失眠了，杂拌！求快速入眠的方法,4
7352,7352,太祖于淮水之上曰：卿守于淮南，朕当安枕无忧。泪目,3
7353,7353,三楼走廊：向后转身，得到纸团，打开，得到乐谱。,2
7355,7355,早上出门钥匙🔑钱包👛电话📱竟然都没拿,3
7356,7356,一直跟个脑抽的人住一起，我不是迟早被气爆😤就是被逼疯了,1
7357,7357,到...死...?[摊手]是时候卸载了断了非洲人后路……可怕有的玩[摊手]非洲人没有活路[摊手]直到死亡……害怕[摊手]这就没意思了啊。。。,5
7358,7358,从来没有后悔过自己饭了鹿晗，饭了茶蛋。,0
7362,7362,又一次因为身体原因上了两小时班就滚回去了…在车上难受的死,3
7363,7363,头疼眼花，口舌生疮，还瘦了两斤,3
7364,7364,我竟然有国外的客户，我只想说拍这么便宜的宝贝,4
7366,7366,F-104BF-104B是A型的双座教练型，发动机与A型相同。,2
7367,7367,我也是醉了，这么冷的天她们居然穿成这样，请看她们的鞋！,4
7368,7368,1930年到荣县组织农民武装，参加了荣（县）威远农民武装起义。,2
7369,7369,我特么一天的着谁惹谁了。你妈的。别特么跟我急赖的。也没人惯着你。我特么不是你对象。别特么老跟我耍公主病。看特么跟你一批的寻思好好的。尼玛的你是傻逼,1
7370,7370,11.采菱辛苦废犁鉏，血指流丹鬼质枯。,2
7371,7371,每次看中国队的比赛都很心塞，明明进球啦！早知道不看了，烦死！,1
7372,7372,其实我从来不在乎别人怎么评论我，我只知道要让家人过得最好，敬一切努力，只有你们好了我才最好,0
7373,7373,#私语杨洋#【吃货的心愿】你带着嘴/我带着一双花痴的眼睛/你带着GPS/我带着一双花痴的眼睛/你带着钱/我带着一双花痴的眼睛/你带着我/我带着一双花痴的眼睛/看着你吃遍天下美食/而我只想吃你【PS：真的太瘦了，多吃点】,0
7376,7376,②广州恒大（2011、2012、2013赛季）广州恒大自2011升入中超后已实现中超史上第一个三连冠。,2
7377,7377,这两天单曲循环这首歌我妈都听烦了,3
7379,7379,亲，你这焦跑的漂亮！又是欢乐的周三咯，早！,0
7380,7380,原名方管，学名方硅德，字重禹。,2
7381,7381,到目前为止，他发表过的文字超过二百万字，插画和漫画逾两万幅，主编的期刊不下二百期，为单行本的书籍作插画和封面设计已超过一百本。,2
7382,7382,也许是太久没有看爱情剧，也许是太久没有心动的感觉，又或许是刚好身边有人陪伴男主真的是帅我一脸血，这电影，我给满分。少女心爆棚,0
7383,7383,程大爷，你给劳资说的，蒜放到土里长出来就是葱，劳资在办公室遭她们笑安逸了。晚上，我们要好好谈谈，你来给劳资种蒜长葱耶。居然，劳资当时也信了，,1
7384,7384,通常炒房团的组织者通过新闻媒体或其他方式发布消息，再将社会上报名的人组团，赴外地看房、购房。,2
7385,7385,永远存一份安慰，纵然是别离的时候。醒来觉得甚是爱你。,0
7386,7386,原来刘嘉玲关之琳真的不和啊！娱乐圈友情也变得快啊！,4
7387,7387,干啥不好干小偷，偷别人的时候啥心情是不是想：快了好到手了别人一个转身妈呀吓死了是不一天偷个东西死多钱脑细胞正经事就干不了了毕竟360行行行出状元小偷也可以偷得风生水起敬你是条有胆量的狗,1
7388,7388,心慌头晕了一早晨，贫血越来越严重了,3
7389,7389,实际上，房子，体现的是女人的一种新物质饥渴性，人通常有这样的心理规律：对物质的渴求，映照出的是内心的慌张不安。,2
7390,7390,我想此刻用心努力的我可以做好我我所做的每一件事，也希望将来遇见的那个人在我蜕变的过程中，向我慢慢靠近,0
7391,7391,难得十一点以前爬上床，可一点睡意都无，翻起来看了看我最值钱的金银首饰们，满足的睡去了…,0
7396,7396,古时山区人口较少，丛林密布，古木参天，飞禽走兽种类繁多，自然资源丰富，柴近水便，容易生活。,2
7397,7397,企业级ARP防御双向绑定、智能部署。,2
7398,7398,天朝一边加班加点印钞往老百姓钱袋子里兑水，一边给几度向自己刀枪割肉的强盗慷慨解囊，真是没法说，问候他先人吧,1
7400,7400,吐了半宿，至今惊魂未定，只有那个时候才突然的觉得那么无助，从没有过的恐慌，记得小时候生病，家人会陪在我身边紧紧的握着我的手，那个时候仿佛那双手会给予我力量，让我不害怕，安心入梦，而今你们都不在身边。,3
7401,7401,哈哈哈哈哈哈什么鬼看的出来用的美颜相机的什么妆容吗,0
7402,7402,唐温庭筠《题翠微寺二十二韵》：“受朝松霞晓，颁朔桂烟凉。,3
7404,7404,电瓶市场猫腻多多！头一次在华东汽配城花了两千六卖了五个电瓶居然是翻新电瓶！纸箱上居然标明是军用专攻电瓶！品牌为铭爵电瓶！据现在了解电瓶为苏北一家厂里生产！良心黑到过头！现在的商家在我们中国坑人就是这么坑的！用了十来天电瓶就没用了！??,1
7405,7405,回家住了两个月里有个变态把这里弄成这样，真想把她给掐死,1
7406,7406,从最初的放映就超喜欢腻歪歪，话说感觉真的要结束的样子，好不舍~,3
7407,7407,突然站在阳台看着窗外，感觉大学生活一天天在减少，怎么说呢。不管怎样，好好珍惜吧！,2
7408,7408,你们的客服电话就没有打通过@魅族科技,1
7409,7409,现场如此火爆！小伙伴们都惊呆了,4
7411,7411,哪个奇葩在水房的水池里放了条鱼！！,4
7412,7412,这么冷的天加上感冒头疼肚子疼还要上班，还不能睡觉,3
7414,7414,IS宣傳片出現五星紅旗及青天白日滿地紅旗,4
7415,7415,今天天空终于放晴，aswarmasmyheart。thanksto..,0
7416,7416,每天都想看见大爹??这个两块钱的笔超好用??but本子差评晚安,1
7417,7417,今天上海下雨，晚上下班坐巴士回来，好几个人逃票，我也是醉了，能不能有点素质，坐巴士才能花几个钱？你不买票是几个意思，让买票的站着？好意思吗？,1
7418,7418,一次一次把我忘记，我不知道以后我会有什么下场。,3
7419,7419,"据说我们的新语音主播""南方姑娘""最终在机电男和文教男之间选择了文教男，作为机电男小微，很桑心",3
7421,7421,就这么点儿破事儿。。。费了牛劲了。。。要死。。。,1
7425,7425,虽早已知道结局……但看到李逵为宋公明喝下毒酒，还是忍不住,3
7427,7427,现在就开始学，以后技术会不会太精湛啊？,0
7428,7428,这个女人，我真的想画个圈圈诅咒你，上次坑了我80大洋，这次又想坑我，你工作失误干嘛要我承担，还一副这样的嘴脸，妈的，你以为你是我们的客户就拽啊，哪个人不是辛辛苦苦挣钱啊，真想抽你，你个女人干嘛为难我。,1
7429,7429,谢谢你等了我这么多年小蝎蝎么么哒,0
7431,7431,大家都在讨论一件很开心的事多数人都觉得可笑有趣!这妞突然冷着脸来一句:无聊!你说这种人欠不欠揍,1
7432,7432,妹的死排骨死恐龙死秃头，竟然敢说姐肥不喜欢，你妹的相亲的事一句不适合就算了，竟然敢说姐肥，，咒你一辈子打光棍，，以貌取人NND，，，,1
7433,7433,粉丝接机，见过推粉丝的，没见过推偶像的,1
7434,7434,我蒸的hin饿却又不知道该吃什么心累。累。lei。ei。i。,1
7435,7435,今天带宝贝去高家庄扎针，那个人多啊！看个病就跟打仗似的，吓死宝宝了,5
7436,7436,可怕[惊恐]9月24日，失踪儿童徐妙语的遗体被警方找到，经侦查，该儿童是被其母亲周沙沙投入村边机井内。[蜡烛][蜡烛][蜡烛],5
7437,7437,婴儿满月，要剃除胎发，俗称“剃满月头。,2
7438,7438,轮机专业技能实训中心被列为江苏省省级实训基地。,2
7439,7439,3细品二拍成就从“初刻的序言里，可以知道凌濛初是由于看到冯梦龙所编辑的“三言行世颇捷，因而在“肆中人怂恿下写了“二拍。,2
7442,7442,我就不明白，操他妈的为什么非得一起过，为什么非得一起过,1
7443,7443,总是太在意别人的看法，所以很累，想要放下却又不是很容易。世上总有那么多让你想做好却总是不知所措的事，所以，还是认认真真做事吧，其他的看运气也未免不可，就算是做给别人看的也未免不可，只是，对这个世界，别那么认真，对自己认真，对家人认真，对朋友认真，就好。,0
7444,7444,发现每一次给我爱的人买东西，都是这么的开心，比给我自己买东西还要开心呢,0
7446,7446,1998年参加《北京首届国际扇面书画艺术展》和《’98中国山水画展》。,2
7447,7447,虽然只有少数的交集但记忆中的你都是风趣乐观善良真诚的样子突然听闻噩耗没有一点预兆一时竟难以接受第一个反应居然是不要开这种玩笑逝者已逝一切皆空愿你在天堂安息R.I.P.,3
7448,7448,生日快乐(๑•̀ω•́๑)我17惹,0
7450,7450,两个人在一起久了真的就是亲情了，就像两个小伙伴，男的是不是都像小孩，那天非要给我画个手表，今天捡到一个尺子非要把我绑起来，,2
7451,7451,时间是个可怕的东西，让我感到恐慌,5
7452,7452,人越缺什么越炫什么。可是我炫穷，因为我是真的穷啊,1
7453,7453,应该是我追的第一部美剧新成长的烦恼（啊那时候天朝还是很开放的发现从小到大的口味如初文诌诌易推倒始终是我的type嘿嘿嘿,0
7455,7455,正月十四日早，有一女子来到义军营帐，哭求义军救她一命。,5
7456,7456,病了，说不出话，还感觉发烧，好难过。。。,3
7457,7457,就有这么一群人，平时不来烦你，非得到考试出来了，这逗比大半夜来骚扰，给我那么多废话，看我明天不打死你,1
7459,7459,昨晚梦到自己有严重的恐高症，一层房顶都害怕，趴着根本不敢动，心里一直胆战心惊的，好可怕[悲伤]唐山·远洋城,5
7460,7460,一想到明天大家各种庆祝毕业我拖马还得苦逼上班外加晚上排练年会脱衣节目到九点半就无比无比心塞,1
7461,7461,翻开娱乐新闻，竟然看到阿雅的神秘老公竟然是活佛，而且他们有一女儿。,4
7462,7462,Mlgbd！昨晚做了半天的作业没提交上去破网站！,1
7463,7463,今天是感恩节，心怀感恩就心怀幸福,0
7464,7464,找一个拍照好的同桌是多么重要，不是把我头拍没了，就是把我腿拍粗了,1
7465,7465,楔角大小对錾削有直接影响，楔角愈大，切削部分强度愈高，錾削阻力越大。,2
7466,7466,"職場遇Bitch,火大到想打人",1
7468,7468,做噩梦做到差点哭醒，心有余悸地翻来覆去。一直以为今天是工作日要早起一直担心自己听不见手机闹钟会迟到。晚上经常跑到我梦里来的那几个人应该白天都很累吧。,5
7469,7469,最近我这运气我也是服了，拿什么丢什么，碰什么坏什么，连穿过个篮球场，总共两个人打球他妈都能把球打到我头上！我该说上天开眼呢还是不开眼呢！,1
7470,7470,草你野爹，一个队伍绝逼不能有两个妹纸,1
7471,7471,有时找来的“灵童不止一个，会出现纠纷和争执，因此清乾隆皇帝于乾隆五十七年(1792)特颁发两个金瓶，一置北京雍和宫，一置拉萨大昭寺。,2
7472,7472,你每天赚一百块也有去烦恼的事，你每天赚一万块也有去烦恼的事。,3
7474,7474,过个节要了命，什么jb玩意，操,1
7475,7475,相信在下一次的U21欧洲杯正赛中，他也会代表西班牙出场。,2
7476,7476,新校区建设工程被潮州市人民政府列为潮州市重点工程建设项目。,2
7477,7477,买东西居然发错货，真想手撕了你们是的，心情很不好,1
7479,7479,最近真的特别容易生气，买个早饭发火，做项目发火，真是各种的发火,1
7481,7481,我无意做这种吃力不讨好的事情，可是人家都能逃，我是属于逃不掉避不了的这种，实在无法，不然谁爱理得这些破事啊，不是被逼无耐，谁TM不想过的舒心啊，现在搞的这么添堵，真是火的要死。。。。,1
7482,7482,TVB行政副主席方逸华向邱复生查询情况，更在三天内凑齐9亿元给邱复生，回购TVBS股权。,2
7483,7483,海伦已被省委、省政府确定为14个经济实力较强、辐射力最大的市县之一。,2
7484,7484,今天真是要疯了，明明知道不能去还是去了特别不该去的地方，我是怎么想的,1
7487,7487,偷我手机的人。你一定会生娃儿没有屁眼。喝水被呛死。吃饭被噎死的。没有手机你晓得我好难过不。中午觉都不敢睡。时间都不晓得。看个时间我还要去打开电视看。上班怕迟到你偷我手机的时候你都想过吗,1
7488,7488,我都有心理阴影了…有点不敢做烘焙了,3
7489,7489,冰冰欲追上时，高跟鞋断裂，她欲把完好的高跟鞋弄成平底鞋，却意外把鞋飞到斜坡去，同时发现David买来白布鞋予她更换。,2
7490,7490,听听南昌十一月的妖风，竟不想入眠……,4
7491,7491,半夜饿死了，爬起来蒸俩鸡蛋吃，蒸半天都蒸不拢估计是水放多了好吧，开吃吧，一点鸡蛋味都木有，真照业啊！我想我妈啊,1
7492,7492,这些著作均属于弗洛伊德精神分析新论的范畴。,2
7493,7493,FBI随即打来电话，要求他们立刻离开现场。,2
7494,7494,广电局除了封这个封那个还能干点什么不,1
7495,7495,活的太苦逼，好像破个财消个灾，虽然我好像貌似也没什么财可以破,3
7496,7496,机遇总是会有的：属于自己的……不要放弃！已经失去的：留作回忆！人生平静便是福、平静生活……真实而洒脱，生活就像那汩汩的溪流，自己和周围都没有假面具；花开花落由它去；云卷云舒任自由：在平静中过着属于自己的真实生活。,0
7497,7497,他想买个礼物送给她。却没什么好主意，于是就问一旁的妈妈，妈妈听了以后……含笑看了一眼一旁看报的他爸；淡淡的说:“就送杯子吧，送的差也就个杯具！送的好！那就是一辈子：”,0
7498,7498,卧槽……………门里捞出来的，我能骂人嘛,1
7499,7499,随便刷刷友情点，居然真的出了八连双晶,0
7500,7500,最近总是失眠，心慌，好不容易睡着了，还总是被噩梦惊醒。很久之前有一段时间因为总是梦魇，一度抗拒睡觉，真是受不了我自己了。想不通平时我也挺积极向上的啊，怎么会有这种情况出现！！！每次看着天由黑到白，就想抽自己两下子，心好累哦。,5
7502,7502,但由于目前我国的古文字都没有编码，导致现在无法对其实现数字化，录入时只能转写成现代的通行字，转写中字的意义损失很大。,2
7503,7503,我真着急骂他，有病，要不是看在客户介绍的份儿上，真TMD一句话不想和他说，我连他叫什么我都不想问他，还一句句不停的挑我的条件。,1
7504,7504,睡得着个卵，整夜都是“你来做logo吧，你做我放心些”…妈蛋，画好了你就说好瞌睡，我说睡觉了，你说饿了……给老子滚！滚回切,1
7505,7505,垃圾食品带给人的痛苦远比快乐多，可是为了那一小下的快乐，就是有人会去选择事后追悔莫及的痛苦。。胃疼,1
7507,7507,坚持教育教学与生产劳动、社会实践相结合；,2
7508,7508,在我的眼中，我看你的每个眼神都有意义！你的每个背影都让我意乱神迷！只是在你眼中，这些都是平淡无奇的事情罢了！,2
7509,7509,七个月从文字上看好像是没那么强烈了继续向平淡努力,0
7510,7510,随着政府公布下穿广州火车东站的林和中路行车隧道及行人隧道将于2009年底开通，过道乘客有望不经地铁付费通道横穿广州火车东站大楼。,2
7511,7511,感受一下大学生的朝气蓬勃。还有服务员说我们是一家三口，笑喷,0
7512,7512,将浙南行署迁往杜下桥，部队也移驻椒北。,2
7514,7514,第70天。热水器终于装好了，现在买电器太坑人了，什么材料费乱七八糟，才一千块钱的热水器安装起来材料费居然要三百多，黑心商家,1
7517,7517,你需要记住他身边所有的女性朋友还得挡住他的那些狐朋狗友妈的…………,1
7519,7519,只想摆脱吃土困境=_=给点吃点好吃的吧,3
7520,7520,死而复生，本来想丢弃，结果它给我一大大的惊喜～～,0
7521,7521,6．选择棉质内裤:避免穿紧身裤及内裤，选择吸汗舒适的棉质内裤以保持阴部清洁干爽，减低细菌生长的机会。,2
7522,7522,话说广东已经第三次尝试入冬失败，以后广东不会只有“夏迎春”了吧！,4
7523,7523,惴惴不安等着新闻中心的轮值夜班。。。。。。,5
7524,7524,我倒是觉得高承勇他老婆和他两个儿子或许更加觉得毛骨悚然，高承勇被捕后才知道和自己生活了20多年的丈夫、父亲竟然是个杀人狂魔，想想都可怕……[衰][衰],5
7527,7527,"每次停车都会遇到一些操蛋的保安,脸比屎还臭,而且还以为自己是领导的命令,当你即将停放的时候他不会告诉你这里不可以停车,但当你锁车了即将离开的时候,他会叫住你说这里不能放车,我擦,你他妈闹哪样～。",1
7529,7529,我知道祈祷它不要下雨并没有什么卵用，但是心里又在不停的上帝保佑，到我的时候雨别太大就成,3
7530,7530,LEBOY15走秀款美翻了有木有！,0
7531,7531,社会上总会遇到一些困难，就是让你跑断腿了也不给你办成，气到吐血！无能为力！,1
7532,7532,5交通航空日喀则机场是继拉萨贡嘎机场、昌都邦达机场、林芝米林机场和阿里昆莎机场之后的西藏第五个民用机场。,2
7535,7535,10:30开始闭眼睡觉到现在，我擦，这眠失的真彻底，睡眠质量从何时差成这个样子了！我想睡觉,3
7536,7536,不是每个团队的老大都会这么有爱的，不是每个人老大都会这么爱自己的手下的,0
7538,7538,冬天里穿的暖暖的就有幸福感～其实我是想说，晚上去看了然后回来心情就特别好，每次心情一好就想自拍,0
7540,7540,加班、加班、加班！天天加班！真特么烦！！！不想上班了，有人养我么,1
7541,7541,从现实看，许多企业从来不缺战略，很多企业老总的战略、想法都非常超前。,0
7542,7542,收到一所三星大学被拒消息……心顿时凉了！不知道我的出国计划靠谱不，预计垫底的大学都悲剧了，那俩五星级的还有戏么？难道唯一的希望就是那所本不在考虑的乡村大学吗,3
7543,7543,活的不明不白不好吗？要搞的迷迷糊糊的。傻逼,1
7544,7544,大清早不想传播负能量可能真心烦死了,1
7546,7546,还在讨论毛线啊？！独孤到现在还没开拍的消息特么的！！,1
7547,7547,这篇导言对我们理解司各特的创作是十分重要的。,2
7548,7548,办公室楼上的大哥，电钻啥时候能停呢！吵的我头疼，烦躁,1
7549,7549,他和吉米·卡特是1943年海军军校的同学，1971年同学会上，卡特佩服特纳当上了舰队司令，特纳更佩服卡特当上了州长。,0
7551,7551,旁边那个贱人自己的东西不带，还拿走我的东西。我也就一份，好，我给了他，我想做作业，还把我的草稿纸藏起来！真的是受不了了！学过就学过，还在那不要脸的炫耀，在我眼里，你屁都不算！,1
7552,7552,卧槽！！这么明显的进球！！！助理啊助理啊！！！明显捞出来的啊！！！,1
7553,7553,现在是真真的脑子不够用啊、反应慢啊，转不过来啊，我怎么就不能聪明点啊,3
7554,7554,液压试验与气密试验时，当地锅炉安全监察机构应派人参加。,2
7556,7556,谁说的负责人就得知道所有得事情，到底谁在争取，我TM欠谁得呀，老天真开眼让我快毕业了还揽这么一堆烂事，爱怎么样怎么样，和我没半毛钱关系,1
7557,7557,八卦记者就是乱喷粪乱喷??怎么不去死,1
7558,7558,要不要这么有爱啊！哈哈，这个造型，谁想出来的呢，快到碗里来，对面的男孩看过来,0
7560,7560,广州已经第三次入冬失败，又要三十度的节奏,3
7561,7561,吃到心爱的人做饭，是件特么辛福的事情。,0
7562,7562,有生之年再也不想用申通。居然发一点资料回复需要近一个月。寄出去一个多星期，知道别人着急发西藏还用汽运，特么真够了。害我黑哥因为这个延迟回来,1
7563,7563,不要把怒气随便的强加在另一个人的身上！这不是最简单的道理吗？为什么还要伤害别人的自尊心呢？！这样很好玩吗？每次都抓住机会否定别人，不知道生活需要一双发现美的眼睛吗？我都不好意思说你是谁了！,1
7564,7564,VLCC于2008年9月与IrDA鉴定了共同开发协定，以便推进双方的技术研发。,2
7566,7566,从业人员应当接受安全生产教育和培训，并经安全生产知识和操作技能考核合格，方可上岗作业。,2
7567,7567,一个以前很喜欢的博主2015年没有更新过微博，停更之前说身体不好住院了，我好担心她是不是屎了,3
7569,7569,2综合实力风神具有国内外公认的参与空调项目国际性招投标的五项条件，充分反映了风神能够为本项目提供合格的产品和相关技术服务。,2
7570,7570,看完storks了！好恐怖啊啊啊啊啊啊啊啊啊结尾好多婴儿啊啊啊啊啊啊啊啊啊密集和小孩子双重恐惧症啊啊啊啊啊啊……………,5
7571,7571,有生之年优秀的脑细胞都是这么纠结死掉的，这病咋治才能好啊,3
7572,7572,“依稀记得小时候，爸妈总是在八九点钟，电视剧还没看完的时候，就催促我们去准备上床睡觉，然后小时候的我们，因为害怕还不能违抗父母，哪怕心里一百万个不愿意也会乖乖上床把眼睛闭上。这一觉啊，没有噩梦，没有思念的人，没有被眼泪弄湿的枕头，可是不知怎么，那样的日子，再也回不去了~”...全文,3
7573,7573,太阳神鸟金饰(3张)名称：太阳神鸟金饰年代：绝对年代约距今约3000年。,2
7574,7574,照看了一会小小朋友，笨手笨脚，才真切得感觉到日子过去了十几年,3
7575,7575,程婴祠里金香炉南关程婴祠里千百年来流传有民谣：里七步，外八步，里面有个金香炉。,2
7576,7576,今年老妈辛辛苦苦弄得柿饼，赶上这几天全是阴天，不照太阳☀柿饼算完蛋了全长毛了，该进垃圾堆了,3
7577,7577,学校的一卡通好讨厌啊！！！！！又不完善还老是坏！！！坏了里面的钱又不给人家！！！哪来那么多钱给你坏坏坏啊！！！！！烦死了啊啊啊！！！！啊啊啊啊！！！！！,1
7578,7578,电视在放专业打假人，一年赚上千万。。。,2
7579,7579,本册为该系列“19世纪下半期卷2分册，收录外国小说鉴赏文章105篇。,2
