,id,content,label
1474,1474,录完节目后，严守一接到了牛彩云的电话，牛彩云已经到了北京。,2
1477,1477,中古音“大创江苏”连云港—宿迁片区我的青春故事报告会结束，这是一次自我挑战成功的主持下一场主持明天彩排后天开始，继续端起来！,0
1480,1480,[下雨]槑：10月5号就要上班，即便是现在我都紧张到放松不下来~~~恐惧害怕担忧焦虑抑郁。也许我真的应该放弃。坚持除了痛苦，有什么意义？[抓狂][抓狂]工作只是越发让我对人生感到绝望。,5
1481,1481,去蹭饭的好处就是连吃带拿，哈哈，今早的小面点很可爱吧～,0
1482,1482,真的要被他气死。一条一条都给他列好了，根本不看！张着嘴巴就来问！解释清楚了就在电话那边“好，就这就这就这就这就这就这……”然后挂了再要么就是抱怨“你能不能把个逼字写好点”你特么又不看我写那么干什么，我自己看得懂就行了啊！！！草！！傻逼老板,1
1483,1483,我们主任一定是疯了，六台手术给我三个！逼我画圈圈,1
1484,1484,默默的说！还是没弄明白怎么玩儿。。连最简单的换球员都不会！我还是洗洗睡吧,1
1485,1485,周周blog都将近3000字，这也叫blog？？？,4
1486,1486,也是醉了！还发！还发！发你妹发！,1
1487,1487,白给你的东西你还挑三拣四这不好那不好的，那你以后自己花钱买去好了真是的，好心没好报,1
1489,1489,昨晚宿舍热到睡不着无奈只能起来刷微博刷到困了累了睡了可能三了然而今天还要早起一上午都处于没睡醒的状态昏昏沉沉的上完了早上的课原本的午休时间却要来写下午实验课的实验报告上完实验课还要赶去新区参加经管的迎新晚会疲惫不堪的我,3
1492,1492,人生就像一杯茶！不会苦一辈子……但总会苦一阵子：生命。淡然如花就是幸福，人活着；没有必要凡事都去争个明白：为人处世，放下自己的固执己见、水至清则无鱼。人至清则无朋；其实生活只需要拥有一份恬淡平和的心情、一颗自由的心：一份简单细致的人生态度！,0
1494,1494,好热好热。。。该死的公司还不让开空调。。。完全无心工作。。。,1
1495,1495,能不能讲究点这种私人洗漱用品能不能问清楚是谁的再用又要老娘去买新的大写的不要脸,1
1496,1496,我终于学会笑着拒绝自己喜欢的东西,3
1498,1498,这是多帅😂，第一次爬上去，没放弃把也累成球,0
1499,1499,每个人心里都住着恶魔吗，嗯，最近经常看到他，恐怖又没有人性，真让人害怕,5
1501,1501,你生病了我整个人都不好了心疼早日康复早日康复早日康复现在心情就像是这样快快好起来,3
1502,1502,为医者如此漠视生命，与草菅人命有何区别？@建阳区卫计局@建阳圈@建阳那点事@武夷新区资讯,1
1504,1504,笑死我了！我问林冠羽看没看过浪漫满屋？他说没。又问他宋慧乔呢？他说不认识。我说真的啊！他缓了半天说…不就步步高手机那人么,0
1507,1507,近几年我吃了很多药都不多买，这样没效了也不至于白扔钱。,2
1508,1508,科学家很早之前就知道新奥尔良面临着水灾的风险。,2
1509,1509,完美假期中王三刀特么才是最贱的一个，真正的心机婊婊，名副其实的渣男一枚,1
1511,1511,太多人在一起会显得我很孤单我不喜欢这种感觉所以现在努力一下等明年稳定了就一个人住或许会自由点吧,3
1512,1512,刚才闲来无事翻了一下我们咧咧ins!!!!!我们咧咧以前真的超萌啊！！草鸡可爱最后一张是这次日专！！见证了一个男孩变成了男人的过程,0
1513,1513,各位亲朋好友们，我已安全到达青岛啦～谢谢大家关心,0
1514,1514,时间走的太快，我的记忆停留在了9月份之前，日期也写错成9月。遗传了妈妈记性不好的基因，差点忘了自己是今年毕业的还是14年毕业的差点忘了自己今年多少岁最记不住的是人名看来要好好的吃饭睡觉了,3
1515,1515,全部工程建设预计总投资1亿4千万元。,2
1516,1516,什么不好的事情都会赖在我头上，真是够了,1
1517,1517,早春时节，淮水轻荡，紫燕双飞。,0
1518,1518,公园地貌特，巨石、奇峰、沟谷、山溪形成了典型的川南区低山地貌的自然景观。,2
1519,1519,我们家乐乐半夜让你们乐一乐，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！！！,0
1520,1520,必修（I）、（II）、（III），和六个选修模块。,2
1521,1521,会计人员调动工作或离职时，必须与接管人员办清交接手续。,2
1524,1524,晚安明天我也有表演课，可惜我的台词只有四个字还是闭眼睡吧。,3
1526,1526,真心希望狗爷和太上皇好好的s6OhMyGod！！,0
1527,1527,讨厌死冬瓜，讨厌臭冬瓜，红烧胖冬瓜，清炖胖冬瓜，黄焖胖冬瓜，煎胖冬瓜，蒸胖冬瓜，煮胖冬瓜，炖胖冬瓜，,1
1528,1528,快两个月了，终于通过努力进了广播台。从初试到复试再到考核期好像过的很长又很短。不过真心喜爱的事情再苦也不会觉得累我也知道挑战才刚刚开始。加油,0
1530,1530,好烦，好烦，好烦，今晚跟你们怎么打怎么输…,1
1531,1531,怎么越看越像？你们觉得那？晕了！@李易峰@黄宗泽,4
1532,1532,最近，经沈先生和那位销售姐姐提醒，我才发现，原来我精于撒娇，深谙此道自己却又浑然不知,4
1534,1534,尽管穷得不行了。。但还是忍不住剁手不过买了焖烧杯还是好开心的。。明天早起自习，睡觉,0
1536,1536,中午吃着饭一抬头，发现小果发芽了！,4
1537,1537,送人的生日蛋糕搞成这样，瘀到爆，信错你啊@番禺汇,1
1538,1538,一个唱歌比莎莎还温暖的宝宝，现在每晚不听你的歌是睡不着的，声音很暖很动人，没有可以模仿任何人，唱的就是你自己，听着就是无比的温馨，舒适…,0
1539,1539,我男神生病了，今天，瞬间就不开心了。,3
1540,1540,"这次是深综指和创业板指又领跌了,已经跌破8H均线了,沪指还在抵抗,该割肉吗",3
1541,1541,fuckingdogassscrewyou！,1
1542,1542,一个成熟的人往往发觉可以责怪的人越来越少，毕竟人人都有他的难处。,2
1543,1543,阿布一拍的我。谢谢阿布一把我抓拍的这样好~原片呈上。自然真实的自己~,0
1544,1544,昨天忽然想吃五花肉，于是晚上吃得很开心😃谢谢🐼先生,0
1546,1546,在中国的南方主要生产籼稻，北方生产粳稻。,2
1547,1547,今天加了班，不觉得加班辛苦，也不是为了赚加班工资，是为我没有把报表设计出来而生气,1
1548,1548,他任国务卿时支持率曾高达80%以上，远高于奥尔布赖特、赖斯和希拉里。,2
1549,1549,年少时轰轰烈烈的爱过的人大多都不能一直走到最后，最终还是要找到细水长流过日子的那个人。,3
1550,1550,这些开挂的民族还极其挑剔披萨外卖不吃还要重点炸鸡和soup,1
1551,1551,终于体会到了我妈当年给我夹了一麻袋核桃皮的不容易手都成这样了却夹只出来2个完整的希望李雪吃了不会影响味道,3
1552,1552,深夜🌙🌙那是我盛夏中最蔚蓝的一夜～是啊～现在回忆起也很美好……明白心情为什么骤然低落……在你莫名其妙的感到烦躁的时候……诚实的听听内心的声音……这样就舒服多了……我开始这么做……,0
1553,1553,有时真希望你只是个普通的孩子，但又不愿你的才能永远躲在黑暗里,3
1554,1554,年纪大了熬夜真的吃不消了。这几天就跟磕了药似的，困得要死早睡，早睡，早睡！,1
1555,1555,就贡举制度而言，进士科在唐朝成为一枝独秀的发展，但秀才科不盛；,2
1557,1557,其中时长在1年左右的产品，一方面收益较高可以达到5.5%至5.8%，另一方面来年到期时正好可以“接上班，受到很多人的欢迎。,2
1558,1558,阿克苏，11月24日，周二，空气质量指数：162，空气质量：中度污染。,2
1559,1559,今天是我的生日朋友为我做的我真的特别特别的心暖我都搁在心里我爱我鸭脖!我爱我傻大敏!我爱我会!我爱内蒙古大娘们!因为心里有你们才会嘴里不饶人。。。,0
1561,1561,心太软的人快乐是不容易的，别人伤害她或她伤害别人都让她在心里病一场,3
1562,1562,对不离不弃这个词理解得太片面反正路还很长总会有人殊途同归莫不相识到你身边,2
1565,1565,剪了lob头，其实我觉得有点短！圆脸一下子出来了！,3
1566,1566,另外，还尽量不用有锐角的部件。,2
1568,1568,我真的要去面壁思过了，上午把电脑带去教室写实习报告下课了就光想着拿外卖跑回宿舍了，直到在裁绘图纸的时候在想还有什么报告没写才发现电脑还在教室里躺着。上次又是上课忘背书包我觉得我离痴呆不远了,3
1569,1569,今天是姐妹儿美林的生日，祝亲爱的：生日快乐心想事成愿我们的友谊也能地久天长。下午就赶往东莞，想想我们就能见面畅谈，嗨皮，此刻心里都十分激动,0
1570,1570,刚才经过鲤湾路，再次亲眼目睹一名女子被抢手机。那土匪跑得巨快！太夸张了吧！才9点多就这样当街抢劫，太可怕了！！敬告所有女生，以后千万别在路上打电话了，这些人渣太猖狂。大家一定要格外小心吖！[可怜],5
1571,1571,就是因为这样不轻不重的刑罚！才会致使这样以至于更多类似的事情发生！每次在微博上看到类似强奸的事发生，都已麻木。太多了！法律到底在保护什么！,1
1572,1572,最近翻牌成电影的小说很多，没有一部是我喜欢的,1
1573,1573,牙疼不是病，疼起来真要命！牙疼到睡不着…,3
1574,1574,现在你恐慌害怕的，最终会成为你面对这个世界的盔甲。2016.9.30,0
1575,1575,长这么大第一次碰到两分钟不到就能把对方性格摸透的人⋯⋯,4
1576,1576,退货时由销售者按发票价格一次退清货款。,2
1577,1577,有时内心的寒冷，比身体的更可怕…,3
1579,1579,朋友生日宴会遇到前女友、突然被朋友拉黑、工作也不顺利要重新策划等等等，这就是我近日的状况。我的天，一起来凑乱了，还让不让人活了。,1
1580,1580,外面的天气就像是一头很巨大很恐怖的怪兽，让人感到害怕和隐隐的不安。一旦踏出房门都怪不得一秒解决所有事情然后回到温暖明亮的寝室，似乎门外就是恐怖世界。这样的天气里，有的人选择回家，有的人选择旅游看世界，而自己只能安静的待在寝室里，听窗外的雨声和着自己的呼吸声，会很想家，很想很想很想...全文,3
1581,1581,医大这几个医院真是不要个脸了，！护士英语应聘都要求六级了！！！四级已经不能够了么,1
1583,1583,星爸爸服务员个辣鸡，姐姐什么地方长的像男的了，追着喊“先生”，眼瘸得治,1
1584,1584,這實在是令人無語呵呵這家粉絲似乎素質再下降(到底是粉還是anti?)這不是我第一次看到這種回覆之前是因為沒踩到我們家所以我也不想管但這真的是惹惱我了,1
1585,1585,离家那么近就是找不到时间回家是怎样的一种感受,3
1586,1586,我想说，我这学期做的都是些什么鬼。。。一个个的。。。有什么意义！！以后再也再也不要这样了。。。,1
1588,1588,迷迷糊糊做噩梦蹬床被舍友叫醒黑夜中Siri叫了一声吓死我了。原来手机被压在背下打开一看我去有个蠢货给我充错话费了。又特么屁颠颠给人充回去。幸亏不是一充个几百的不然我这个小死宅要亏死啦[哆啦A梦汗],4
1589,1589,贴心老棉袄不在家的第二天，还好有小鲜肉的顺风车搭。恭喜我，今天第一个到。,0
1590,1590,陈香梅，1925年生于北京，早年毕业于香港岭南大学。,2
1591,1591,赣州只用一晚上就从夏天到冬天.一点准备都没有,4
1593,1593,#这个技能你没有#如果不做微商我还能做什么⁉️拿着几千块的的工资就能享受好生活吗⁉️就能孝顺父母吗⁉️就能养活孩子吗⁉️想想都可怕[惊恐][惊恐][惊恐]遵化市,5
1595,1595,这一张上的图片都是我喜欢的，连推荐加入相册的都是最爱,0
1596,1596,好饿，为什么我一大早的机弄到现在没吃饭,3
1597,1597,反正是一睡醒就火cengcengceng,1
1598,1598,为什么今天晚上啥也没干，流量就走完了。,1
1599,1599,听说我们商丘学院两男生为一女生血拼了，唉呀妈呀！这世道！！！诚惶诚恐！！！,4
1600,1600,我今晚想做一个梦：和我喜欢的人，那些一张花不完钱的卡，去享受人生啊～最后我被钱砸晕，失忆了，不喜欢那个人了～,0
1604,1604,好怀念以前无论怎样身后总有个人的感觉,3
1605,1605,还说是去上厕所了，结果偷偷跑去写土掉牙的双❤️，不过还是挺感动的，因为突然看到好惊喜。表现不错,0
1607,1607,不推不动，全世界好像只有你一个人在担心，担心事情的进展，何时完工，心好累！,1
1609,1609,略可怕，只认出来发型是你的……看到的一瞬间以为自己不小心关注了什么小网红[惊恐],5
1611,1611,“无伤”二字、修己者之大戒也……,2
1612,1612,13th人力总监说我骨骼奇特，适合做人力资源,2
1613,1613,我今天一定要买到回家的火车票！！！！卧铺的！！！12306是史上最难用app！！！,1
1614,1614,妈蛋，半夜早上中午都可以闹，惯的什么臭毛病，吵死了！要培养公主给我去清专职保姆带,1
1615,1615,做了个梦，讲的是追星得事，女生见到他都为之疯狂，哈哈，乐死我了，我竟然也有做正经梦得时候,0
1616,1616,10点起床，保定天儿是这样的，前面的楼呢,1
1617,1617,另外值的再提的事，认知行为治疗也有效果，但以此并不能证明CFS就完全是心理层面的疾病。,2
1618,1618,我也期待你的巡演！敢不敢离我近一点,1
1619,1619,真心感谢有这么多无偿分享好看的图的妹子在微博上🙏虽然不说现实遇到连在网上也不敢打招呼，但真的一直都在承蒙照顾，每天看更新就是一种乐趣呢，以后也请多关照,0
1620,1620,一晚上240W，厉害啊，赌神也没你厉害。你关机独自闷声发大财的时候可否想过在外面那些淋着雨到处找你担心你的朋友。,1
1622,1622,其实现在不太会留意有关爱情的片段，不经意点进来了，听进去了，很真实，也许就是因为真实，内容稍稍少了一抹惊艳，配乐很有感觉，蔡健雅的呼吸收了～👻👻,3
1623,1623,本来很轻松的一件事情硬要乱吹牛，别人设计公司给灯位图现在要自己画.,1
1625,1625,在1932年与富兰克林·罗斯福搭档为副总统候选人。,2
1626,1626,乔进组了真是马不停蹄呀！虽是客窜。拍摄周期一个月，拍完不就是马上又要进思美人剧组吗？本来以为校园行完了会好一点想不到还是各种赶呀各种宣传各种拍摄各种录节目好担心他的小身板扛不住我们心心念念的长肉肉恐怕是不可能了乔振宇请一定要好好爱护自己哦！,0
1627,1627,真他妈的操蛋…早晨六点起来赶火车，尼玛九点五十才开。。下午还有一趟高铁去迁安。早晨2b打电话说手机充不上电。爱谁谁。尼玛，整天拿着手机玩游戏，聊天能不坏，扔，扔了买。真他妈的想骂人，今天都别惹我,1
1630,1630,迎着风打了五个喷嚏32路是停运了吗,1
1631,1631,嘛了个巴子的，老子偷偷在家练习了半年，眼看就要成功，嘛啦隔壁你现在换新的,1
1632,1632,小时候骑个小破自行车，吃咸菜，白菜，看着有钱人开着大汽车，吃着肉，喝着酒，抽好烟，住大城市……羡慕死了！等到长大了拼命挣钱，终于开上车，吃上了肉，喝上酒了，回头一看…有钱人又骑着自行车，吃着小时候家里喂猪的野菜，不吸烟了，也不喝酒了！住山里，你们到底想干什么,1
1633,1633,你曾说想要给我一个家、一辈子都不想再和我分开、这是我听过最动人的情话。谢谢你的爱涛宝宝。,0
1634,1634,来到这个新城市让我感觉很温暖，开始喜欢它了,0
1636,1636,在那里，物质被压缩成一个奇点，时间和空间都毫无意义。,2
1637,1637,有一种幸福是，我俩在一起这么多年，谁也抢不走他。,0
1639,1639,从乐事真果粒德芙炫迈到oppo蘑菇街佳能豪雅钻石李易峰代言的都是超级喜欢的超级想买的然而……以后简直是不买不嫁啊这个男人简直承包了一个女生的成长阔怕,2
1640,1640,这里既有介绍一般农业生产经营技术的“新农民必读系列，又有讲解特殊技术要求的特种种植养殖技术系列。,2
1642,1642,我有一只大黑，此刻打鼾打得我失眠了,3
1643,1643,想骂宁！洋伞没带，落雨了！车子叫伐着,1
1644,1644,宗法制度可上溯到原始社会末期的父系家庭公社以血缘关系为纽带的宗族组织系统。,2
1645,1645,我尼玛成都这个雾霾周围的人全部咳进医院了天天都是中度重度污染这日子我尼玛还过不过了@第四城社区@成都热门话题@成都市政府,1
1646,1646,1979年11月，荆门县和荆门市（县级）分设。,2
1647,1647,南京双门楼宾馆原址为英国驻华大使馆，始建于1911年。,2
1648,1648,神奇的事情发生了：我一直输入的英语，客户却问我是不是会说意大利语。就这样我用英语回复，客户用意大利语交流，最后却被客户要求我用回英语沟通。我是被怎么了么！,4
1649,1649,我想十点就睡觉我想回家吃我妈做的饭菜而且突然就想吃生日蛋糕这都什么鬼,3
1651,1651,一定是我的修养还不够！！！妈蛋的很难不生气。。。人要是不要脸真是没整,1
1652,1652,"""肥胖""从未像今日这般威胁到我，让我如此惶恐，甚至让我陷入极度难过悲伤害怕气哭自己脾气暴躁。我一点也没小题大做。今天是10.1.2016.",5
1653,1653,让一个连课设都不会的孩子，去做庞大的项目，也是蛮拼的,4
1654,1654,别问我为什么长胖，人家是拼事业去了,1
1655,1655,我要是再跟你多说一句废话我就是王八蛋,1
1656,1656,今年也！lofter那边卡11点微博卡12点！御幸生日快乐！！！,0
1657,1657,迎着狂风淋着大雨就为了陪她拿衣服这才叫真爱👭最后宝宝们撑得都要吐😂,0
1659,1659,叔振铎封于曹地，叔武封于成地，叔处封于霍地。,2
1660,1660,上午给宿舍打扫卫生的时候我能说下我遇到一个壁虎了吗？,4
1661,1661,因此进气软管有老化现象时应及时更换，切不可用胶布粘补后继续使用。,2
1662,1662,【当你身上不对劲的时候】牙齿不坚固、黑眼圈！头发分叉！当你身上不对劲的时候，来对照这张图：看看你少点啥！,2
1663,1663,香港星光大道（英语：AvenueofStars）是位于香港九龙尖沙咀东部的尖沙咀海滨花园，沿新世界中心对出的维多利亚港。,2
1664,1664,-用九键盘打出962464回复我-我爱你✨,0
1665,1665,在比赛的过程中，本着客观公正、实事求是的原则，评选出了一等奖一名：宁建丽（07英教二班），二等奖两名，三等奖三名。,2
1666,1666,第十九条律师代表大会会议分为年会和临时会议，年会每年12月份举行。,2
1667,1667,祖隽为孝顺母亲，请求皇帝御赐此井就是想为母亲的生活提供一些方便。,2
1668,1668,近期天冷，各位亲爱的同学们要注意保暖噢下雪你们开心吗我们的校园变得更加美丽了呢,0
1669,1669,我实在是无力吐槽了，坐公交车坐反了，到终点站才发现，悲催呀,3
1670,1670,又到了每晚一遍大声放歌一遍骂娘一边写作业的时候了，今天还多了两个猫，我们在骂娘，猫在阳台把装湿粮的盘子舔得chuachua响吃干粮bia唧bia唧，屋外还在下雨，和谐的一晚＝w＝,3
1671,1671,与影视组汇同，文艺组还在相林村洪渡河峡谷山岩间一石洞内发现约有三百年历史的木棺两具。,2
1672,1672,老妈无意中看了我银行卡，说回家前都不会给我打钱了,3
1673,1673,真的忍不住罵髒話...6s買不到20天死機拿去維修影響我ㄧ周...結果也修不好...只能換別台給我...我還要在花錢買保護貼...換台新的不到2天剛又當機到不給按也無法關機他媽的爛爆,1
1675,1675,补昨日，实在不知道怎么睡着了这小说好暖心啊,0
1677,1677,马上变天了，今天午后最温暖的阳光,0
1678,1678,奇妙的旅程就跟生活一样就和人与人之间的缘分一样,2
1679,1679,又问我任务管理器在哪里？我的内心也是奔溃了，以后还是招个男的吧，女程序员伤不起,1
1680,1680,一周无休..考试..上课..再考试..再上课..然后...上班...,3
1681,1681,二年春正月丙申，大元帅尧骨克平州，获刺史赵思温、裨将张崇。,2
1682,1682,我不知道生活会怎样磨练我，一切都是未知的，很好的活在当下，不执著于过去，也不执著于未来，这就是我的态度，我享受当下所有人所有事带给我的，希望自己可以很好的长大，可以为自己喜欢的人带去我最好的一切。,0
1683,1683,啊啊啊啊啊啊谁来治治我的懒癌！真是每时每刻都在哭泣,3
1684,1684,望着怀里熟睡的小暖妞，觉得一切都值了。,0
1685,1685,其实，大多情况下，没有你想象的那么严重：“你的抑郁症是矫情，你的拖延症是懒，你的强迫症是闲的发慌，你的失眠是根本不困，你的选择恐惧症是因为穷。”,2
1686,1686,这也叫买个门，我就是手短，碰不着，要不我不砸了他，真是眼够瞎的，弄个破柜门还弄个小绿花的，我就是不在，想想都来气，长点眼的人没有花1000买这么个破门的,1
1688,1688,你不喜欢我，跟我又有什么关系？我沒有长成你喜欢的样子，并不是我的错。生活已经很忙了，才沒時间猜测和理会那些无缘无故的敌视，都不过是不相干的路人罢了。什么时候，不再为別人的爱恶而苦恼自己，你就潇洒了。,3
1689,1689,中山，11月24日，周二，空气质量指数：77，空气质量：良。,2
1690,1690,也许越来越孤单的原因是因为猫猫不在身边我好想我的猫猫。。,3
1693,1693,既择之则安之这句话只是骗自己的心里忽然特别难过,3
1694,1694,韵达快递是我见过最恶心的快递，昨天就到了网点，就在旁边，现在还不给我派件，还说不知道什么时候才派件，最后居然还说让我自己过去找,1
1695,1695,钱包都这样了！为什么双十一的包裹还没来！为什么来了还不给我派件！！！,1
1696,1696,真的很想骂人，md找个对象还需要上赶着吗？我只是担心爸先回去，说我办事不对，难道都是我的错吗？,1
1697,1697,飞机延误，开房绕了半个城，累成🐶。前脚刚到广州，立马想家。,3
1698,1698,坐滴滴回来碰到一个会跟导航吵架的司机…导航说直走，她方向盘一甩“老子就要右拐么样”，导航说前面上桥她“晓得了莫吵行不行”…全程车内开着灯，我说您这样看得清么，她说不开灯看不清后视镜…全程骑线行驶，车子没牌，我说您刚考完驾照（←重点）买新车呀，她说考九年啦！全程我的表情→,4
1699,1699,超级震撼的大神合集，看的肾上腺素飙升，给跪了！,4
1702,1702,你真是low爆了我好饿啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊晚上其实来了个火锅趴吃了我撑得走不动了可是现在还是饿了还有我心情一点都不好,3
1703,1703,一大早就把手机屏摔个粉碎，什么情况,1
1705,1705,常州恐龙园好玩排行榜第一名水域惊魂。一，全国唯一有水牢环节鬼屋。二，全国唯一游客打手电的鬼屋（队首和队尾）。三，很多员工扮鬼吓人。队尾用手电游客千万不要把手电打向队伍中间，否则鬼吓人时大家都因为看见鬼而被吓到，手电照向队尾后方才可以看不见或看不清鬼。秒拍视频.,0
1706,1706,唉一早莫名被坑我也是真的没话讲。真心待不下去什么鬼地方就是什么逗逼人，吐槽你1008610000个。,1
1709,1709,没心没肺痛快的玩了几天身体上是精疲力尽了可是心里还是很开心,0
1712,1712,悲剧，加班后很饿看见柿子一激动买了随即擦擦就吃了...等下还准备去吃虾...吃完才想起来，一查禁忌全犯了...现在胃里隐约有点不舒服……,2
1713,1713,躺在床上，好想吃华联一品的鸭脚，越想越馋，然后就碎不着了。好想肥家。,3
1714,1714,这两天好奇怪，难道别人看不到我吗,4
1716,1716,世界上没有所谓的玩笑，所有的玩笑都有认真的成分。多少真心话是在玩笑中说出口，只是不想懂的人，怎么都不会懂。,3
1717,1717,刚脑抽了把微博当成FB登陆来着。。特别顺手地输入了某个邮箱和密码居然！！居然！！登陆上去了！！麻麻呀DianaKJJ的邮箱不是那个好吗！但是我看见了一个完全陌生的首页和一个新鲜又熟悉的用户名！这无疑就是我自己建的啊！所以我一直有俩微博么？本人表示真的不知道啊什么时候为了啥注册的啊？,4
1718,1718,突然感觉在家呆着好无聊，还是上班忙一点也好，这是孤独恐惧症吗[惊恐],5
1719,1719,感冒严重😷😷不知道还能去SPA嘛,3
1720,1720,开始全新的自己吧用心记录我想记录的东西留下我想要将来回忆起的关于你的点点滴滴,0
1723,1723,被你喜欢过，很难觉得别人有那么喜欢我#姜先森#,3
1724,1724,这是长濑智也×宫藤官九郎在TBS电视台合作的第三部戏，这对黄金搭档将给观众们带来一部充满戏剧性的特别刑警剧。,0
1725,1725,骗子手段高明了一点知道用上改号软件但是广大人民群众的智慧也是与日俱增啊姑奶奶今天心情不爽不陪你玩死骗子滚粗,1
1726,1726,火炉、直径8公分左右的小铜锅若干个，焦炭、木炭。,2
1727,1727,就该滚出去这种人18岁就敢目无尊长28岁还不得翻了天？往男生宿舍跑的倒挺勤人别的正式生怎么不这样就你能就你丫会说话打抱不平！德性！晚上不请假出学校丫还有理了！等那天你变失踪人口的时候丫都不知道上哪哭！不知好歹的东西！整天露丫的半拉肚皮不嫌恶心啊！,1
1728,1728,Beinghappydoesn'tmeanthateverythingisperfect.Itmeansthatyou'vedecidedtolookbeyondtheimperfections......开心不表示凡事都完美，那是说明你已经不再只看缺陷了,0
1729,1729,怎么办啊〈！〉找不到小石头了怎么办啊……,3
1730,1730,背了俩星期一本书都没背完要被虐哭了,3
1731,1731,坏银都还没来得及把假币造出来，识别真币的各种大招就放出来了，也忒迅速了吧,4
1732,1732,老天保佑不要让我再和昨晚夜班的护士一起上夜班了！死板的不能更～哦买噶！一小时打一个电话病人皮肤瘙痒打电话我只好说你帮她挠挠；检查结果出来打电话我以为结果异常然后她说结果正常只是回报。。夺命连环call啊今天才得知她是全科医生都避之不及的死板王,1
1733,1733,编印电话号簿是电信通信部门基本业务之一，不得与其他单位及外商合资或合作经营。,2
1734,1734,成功的变成李易峰的脑残粉了，怎么破？听了一晚他的歌，尤其是四叶草🍀，太好听了,0
1736,1736,感觉我这爆脾气再不改，迟早得吃亏,1
1737,1737,看完摸了摸手上的s6，原来你这么厉害,4
1738,1738,昨天和我老公谈了好多好多，最感动的他说你不愿意去接受的就不要强求了，我从来没有要求过你怎么样，也不会要求，只要你开心快乐就好了。我一直在做你希望的那种人。我只想说老公我爱你，特别爱特别爱我也会做的更好h,0
1739,1739,尼玛的这办事效率，一天就在你们这过！,1
1741,1741,眼睛肿的好难看，最后也是最痛心的告别。不管怎样，我会记住我们之间的一点一滴。真心希望今后的你可以很好。我知道今后的你不会想我，但还是希望你会能偶尔想起这么不懂事的我，我真的就心满意足了。,3
1742,1742,【测试一下男生为什么不敢追你】你是否苦恼过没有男生的主动追求：来测试一下原因吧。你去非洲、口渴的快要死掉了、可是当地只卖4种饮料……你勉强会选哪一种……【A】黑蜘蛛苦瓜汁、【B】新鲜蛇血椰汁……【C】毛毛虫西米露……【D】呛味鳄鱼肉汁，（解析如图）。,2
1744,1744,退出了几个吧，回归“正常”生活，平淡才是生活的主旋律,2
1745,1745,在卫生间自己对着镜子，一边哭一边自言自语，心里都是害怕，恐惧，想想以前，连着两个多月晚上做噩梦，梦见被抛弃，梦见和好了突然惊醒发现是假的，有时候忍了好久那种情绪像洪水爆发一样要喷涌出来，但是被我硬生生的憋回去，感觉胸口都要憋炸了，不想再经历那段我最害怕的时光，该怎么办，该怎么办,5
1746,1746,终于吃到好吃的了明晚你最好挑一家好吃一点的西餐不然我跟你没完→_→论好弟弟速成养成,0
1747,1747,于是，高度集中的计划经济的“副产品是大量土地所有权由私向公、由集体向国有单向转移。,2
1748,1748,有些事情你真是自己作的，烂摊子你自己收拾好吧，也不要怪任何人。这么个年纪跟个孩子一样，处理事情的能力太低端。,1
1750,1750,虽然都要去做自己的事了，几年的相处，我们早已学会互相包容理解信任，无论在哪里你们都是我的同学朋友与弟弟。谢谢有你们陪伴我在学校的最后旅程。一辈子的好室友。,0
1753,1753,本宝宝不开心，刚做的生化实验失败了,3
1754,1754,再加上提速较快，超车是件很容易的事。,2
1755,1755,脂砚斋曾说，作者写此书，亦有“传诗之意。,2
1756,1756,几天前打篮球把脚崴了昨前天面试穿着高跟鞋奔波这下子平底鞋都穿不上了吧哼哼哼,1
1757,1757,天天吃完就坐椅子上上网，特么一坐坐一天，同事说，以后屁股长得跟脸盆一样大、想想都可怕,5
1758,1758,第四天减肥，今天非常蠢的扭到腰了，而且这腰扭的略微妙：不能做app上的拉伸训练，但能做仰卧起坐还出去散步了。。。今天还罪恶的吃的干脆面和薯片可是还是很容易饿，难道是因为今天没有酸奶喝ps.拖延症神马的真的要改改了，明明是11.24的记录25才发出去晚安咯,0
1759,1759,深夜，你的话语让我好心痛。有时，觉得烦躁，但再难的路我也想走下去，因为有你。你在，便是希望。你是我的全部。,0
1761,1761,不要剧透TWD好吗！！！老子网速慢还没下完啊！,1
1762,1762,反省：大学四年浪费时间荒芜了生命。不管是西语，摄影，国画，素描做人等没有一样是学明白的，更别说精益求精。几年的光阴就这样没了。啥啥啥都没做成，还把自己的身体健康整差了,3
1763,1763,可怕[害怕]我更加怕了,5
1765,1765,1994年7月，邵逸夫投资80万港元的邵逸夫中学竣工。,2
1767,1767,天然气是气态燃料，不容易储存和携带。,2
1768,1768,断奶的儿子脾气不好，一晚上要吃三多多毫升的奶粉，肠胃不大好的他，真的是吃东西我都害怕[泪]每天吃东西都害怕，害怕拉肚子……这样的日子每天重复着，赶紧长大，赶紧肠胃好起来吧，妈妈每次看到你吃东西都提心吊胆的,5
1769,1769,今天又是七节课连上，真的是太酸爽了。哎，我要把手放在被子里蒙头冷静五分钟开始工作！没有动力也没有体力了。,3
1770,1770,想着练练呢，不做了！生气吃饭去,1
1771,1771,想生很多娃！可是第一个娃何时才会来到,3
